id_pedido,id_cliente,id_producto,id_transportista,region_destino,monto_venta,costo_envio,costo_producto,fecha_pedido,fecha_promesa,fecha_entrega,estado_envio,dias_transcurridos_reales,dias_prometidos,indicador_cumplimiento,margen_operativo_pedido
PED-11024,CLI-1043,PROD-105,TR-103,Centro,880,21.82,276,2024-07-09,2024-07-14,2024-07-13,Entregado,4.0,5,A Tiempo,582.18
PED-11025,CLI-1028,PROD-114,TR-102,Sur,301,15.37,181,2024-07-09,2024-07-13,,Cancelado,,4,En Tránsito / Pendiente,104.63
PED-11026,CLI-1104,PROD-114,TR-101,Sur,602,18.51,181,2026-06-08,2026-06-11,2026-06-10,Entregado,2.0,3,A Tiempo,402.49
PED-11027,CLI-1070,PROD-102,TR-103,Sur,1686,28.65,1689,2024-01-31,2024-02-05,2024-02-05,Entregado,5.0,5,A Tiempo,-31.65000000000009
PED-11028,CLI-1002,PROD-101,TR-103,Sur,201,11.07,19,2026-02-08,2026-02-13,2026-02-14,Entregado,6.0,5,Atrasado,170.93
PED-11029,CLI-1001,PROD-112,TR-103,Oeste,642,17.42,212,2025-05-12,2025-05-17,2025-05-17,Entregado,5.0,5,A Tiempo,412.58000000000004
PED-11030,CLI-1087,PROD-110,TR-102,Sur,615,34.35,124,2025-01-04,2025-01-08,2025-01-08,Entregado,4.0,4,A Tiempo,456.65
PED-11031,CLI-1084,PROD-125,TR-101,Oeste,1716,30.64,1653,2024-01-04,2024-01-07,,Cancelado,,3,En Tránsito / Pendiente,32.3599999999999
PED-11032,CLI-1006,PROD-119,TR-101,Centro,93,20.48,86,2026-06-08,2026-06-11,2026-06-12,Entregado,4.0,3,Atrasado,-13.480000000000004
PED-11033,CLI-1121,PROD-116,TR-104,Oeste,928,25.3,287,2025-11-07,2025-11-11,,Cancelado,,4,En Tránsito / Pendiente,615.7
PED-11034,CLI-1083,PROD-121,TR-104,Oeste,192,29.54,108,2024-08-27,2024-08-31,2024-08-31,Entregado,4.0,4,A Tiempo,54.46000000000001
PED-11035,CLI-1089,PROD-113,TR-104,Este,633,16.29,204,2025-11-05,2025-11-09,2025-11-08,Entregado,3.0,4,A Tiempo,412.71000000000004
PED-11036,CLI-1049,PROD-122,TR-102,Oeste,630,9.34,321,2026-06-09,2026-06-13,2026-06-14,Entregado,5.0,4,Atrasado,299.65999999999997
PED-11037,CLI-1022,PROD-109,TR-104,Norte,1726,22.83,1674,2024-06-21,2024-06-25,2024-06-24,Entregado,3.0,4,A Tiempo,29.170000000000073
PED-11038,CLI-1062,PROD-106,TR-102,Centro,867,20.02,559,2026-02-10,2026-02-14,2026-02-15,Entregado,5.0,4,Atrasado,287.98
PED-11039,CLI-1041,PROD-129,TR-103,Sur,195,26.15,34,2025-01-27,2025-02-01,2025-01-31,Entregado,4.0,5,A Tiempo,134.85
PED-11040,CLI-1031,PROD-121,TR-102,Norte,64,17.32,108,2025-07-01,2025-07-05,2025-07-05,Entregado,4.0,4,A Tiempo,-61.32
PED-11041,CLI-1057,PROD-129,TR-101,Norte,195,29.3,51,2025-10-21,2025-10-24,,Cancelado,,3,En Tránsito / Pendiente,114.69999999999999
PED-11042,CLI-1111,PROD-125,TR-102,Este,858,10.86,551,2024-08-16,2024-08-20,2024-08-20,Entregado,4.0,4,A Tiempo,296.14
PED-11043,CLI-1048,PROD-123,TR-101,Norte,918,28.03,834,2025-08-09,2025-08-12,2025-08-17,Entregado,8.0,3,Atrasado,55.97000000000003
PED-11044,CLI-1137,PROD-106,TR-104,Oeste,2601,22.27,559,2025-03-09,2025-03-13,2025-03-13,Entregado,4.0,4,A Tiempo,2019.73
PED-11045,CLI-1056,PROD-103,TR-104,Este,938,30.13,272,2024-01-10,2024-01-14,2024-01-14,Entregado,4.0,4,A Tiempo,635.87
PED-11046,CLI-1075,PROD-126,TR-102,Oeste,2556,12.37,1124,2025-05-26,2025-05-30,2025-05-29,Entregado,3.0,4,A Tiempo,1419.63
PED-11047,CLI-1008,PROD-119,TR-103,Centro,93,34.92,86,2024-11-12,2024-11-17,2024-11-18,Entregado,6.0,5,Atrasado,-27.92
PED-11048,CLI-1122,PROD-120,TR-102,Centro,839,12.55,1082,2025-05-21,2025-05-25,2025-05-25,Entregado,4.0,4,A Tiempo,-255.54999999999995
PED-11049,CLI-1053,PROD-127,TR-102,Este,108,18.88,93,2025-12-18,2025-12-22,2025-12-21,Entregado,3.0,4,A Tiempo,-3.8799999999999955
PED-11050,CLI-1040,PROD-100,TR-104,Este,114,18.86,24,2024-12-11,2024-12-15,2024-12-15,Entregado,4.0,4,A Tiempo,71.14
PED-11051,CLI-1135,PROD-123,TR-103,Sur,1377,18.93,834,2024-10-16,2024-10-21,2024-10-20,Entregado,4.0,5,A Tiempo,524.0699999999999
PED-11052,CLI-1033,PROD-110,TR-101,Oeste,410,12.84,372,2026-05-20,2026-05-23,2026-05-23,Entregado,3.0,3,A Tiempo,25.160000000000025
PED-11053,CLI-1035,PROD-114,TR-104,Centro,301,13.68,543,2024-10-25,2024-10-29,2024-10-28,Entregado,3.0,4,A Tiempo,-255.68
PED-11054,CLI-1002,PROD-111,TR-101,Sur,1724,26.51,1100,2025-11-25,2025-11-28,2025-11-27,Entregado,2.0,3,A Tiempo,597.49
PED-11055,CLI-1043,PROD-129,TR-101,Centro,65,11.61,17,2024-04-08,2024-04-11,2024-04-11,Entregado,3.0,3,A Tiempo,36.39
PED-11056,CLI-1131,PROD-120,TR-103,Sur,2517,19.21,1623,2025-08-30,2025-09-04,2025-09-03,Entregado,4.0,5,A Tiempo,874.79
PED-11057,CLI-1008,PROD-103,TR-102,Centro,1407,25.8,272,2025-02-10,2025-02-14,2025-02-15,Entregado,5.0,4,Atrasado,1109.2
PED-11058,CLI-1022,PROD-124,TR-104,Norte,670,25.81,543,2026-06-04,2026-06-08,2026-06-08,Entregado,4.0,4,A Tiempo,101.19000000000005
PED-11059,CLI-1094,PROD-100,TR-101,Oeste,171,32.57,36,2024-04-29,2024-05-02,2024-05-07,Entregado,8.0,3,Atrasado,102.43
PED-11060,CLI-1146,PROD-118,TR-104,Norte,264,18.67,45,2024-10-07,2024-10-11,2024-10-10,Entregado,3.0,4,A Tiempo,200.32999999999998
PED-11061,CLI-1111,PROD-109,TR-102,Este,2589,19.24,558,2024-04-11,2024-04-15,2024-04-16,Entregado,5.0,4,Atrasado,2011.7600000000002
PED-11062,CLI-1100,PROD-117,TR-104,Oeste,1377,30.2,816,2024-03-06,2024-03-10,2024-03-11,Entregado,5.0,4,Atrasado,530.8
PED-11063,CLI-1053,PROD-121,TR-101,Este,64,23.2,36,2024-07-04,2024-07-07,2024-07-08,Entregado,4.0,3,Atrasado,4.799999999999997
PED-11064,CLI-1031,PROD-101,TR-102,Norte,67,15.3,57,2025-08-11,2025-08-15,2025-08-14,Entregado,3.0,4,A Tiempo,-5.299999999999997
PED-11065,CLI-1008,PROD-102,TR-101,Centro,843,34.39,1126,2025-06-02,2025-06-05,2025-06-06,Entregado,4.0,3,Atrasado,-317.39
PED-11066,CLI-1063,PROD-109,TR-101,Centro,2589,20.29,1674,2025-06-15,2025-06-18,2025-06-18,Entregado,3.0,3,A Tiempo,894.71
PED-11067,CLI-1147,PROD-115,TR-103,Oeste,729,22.03,324,2025-06-19,2025-06-24,2025-06-24,Entregado,5.0,5,A Tiempo,382.97
PED-11068,CLI-1025,PROD-121,TR-101,Oeste,128,33.87,36,2024-08-30,2024-09-02,2024-09-05,Entregado,6.0,3,Atrasado,58.129999999999995
PED-11069,CLI-1055,PROD-118,TR-103,Este,176,23.07,45,2024-10-11,2024-10-16,2024-10-17,Entregado,6.0,5,Atrasado,107.93
PED-11070,CLI-1041,PROD-112,TR-104,Sur,428,12.3,318,2024-03-26,2024-03-30,2024-03-31,Entregado,5.0,4,Atrasado,97.69999999999999
PED-11071,CLI-1068,PROD-120,TR-102,Este,2517,24.53,1623,2026-01-01,2026-01-05,2026-01-06,Entregado,5.0,4,Atrasado,869.4699999999998
PED-11072,CLI-1039,PROD-110,TR-104,Centro,205,11.8,248,2025-01-23,2025-01-27,2025-01-30,Entregado,7.0,4,Atrasado,-54.80000000000001
PED-11073,CLI-1140,PROD-113,TR-101,Oeste,422,12.38,204,2024-12-03,2024-12-06,2024-12-06,Entregado,3.0,3,A Tiempo,205.62
PED-11074,CLI-1057,PROD-108,TR-101,Norte,168,29.24,25,2024-04-10,2024-04-13,2024-04-17,Entregado,7.0,3,Atrasado,113.75999999999999
PED-11075,CLI-1134,PROD-123,TR-103,Sur,459,17.75,834,2025-08-25,2025-08-30,2025-08-30,Entregado,5.0,5,A Tiempo,-392.75
PED-11076,CLI-1146,PROD-127,TR-103,Norte,54,16.93,31,2025-07-18,2025-07-23,2025-07-22,Entregado,4.0,5,A Tiempo,6.07
PED-11077,CLI-1099,PROD-105,TR-103,Oeste,1320,31.87,828,2026-04-05,2026-04-10,2026-04-11,Entregado,6.0,5,Atrasado,460.1300000000001
PED-11078,CLI-1032,PROD-108,TR-101,Centro,252,12.28,25,2025-12-04,2025-12-07,2025-12-06,Entregado,2.0,3,A Tiempo,214.72
PED-11079,CLI-1145,PROD-123,TR-103,Oeste,918,29.1,834,2024-02-24,2024-02-29,2024-03-01,Entregado,6.0,5,Atrasado,54.89999999999998
PED-11080,CLI-1107,PROD-122,TR-104,Sur,420,16.1,321,2024-07-06,2024-07-10,2024-07-10,Entregado,4.0,4,A Tiempo,82.89999999999998
PED-11081,CLI-1109,PROD-116,TR-102,Norte,928,28.92,574,2024-11-08,2024-11-12,2024-11-11,Entregado,3.0,4,A Tiempo,325.08000000000004
PED-11082,CLI-1023,PROD-120,TR-101,Centro,839,10.02,1623,2024-03-19,2024-03-22,2024-03-21,Entregado,2.0,3,A Tiempo,-794.02
PED-11083,CLI-1073,PROD-117,TR-104,Este,1377,33.21,816,2026-04-07,2026-04-11,2026-04-11,Entregado,4.0,4,A Tiempo,527.79
PED-11084,CLI-1034,PROD-115,TR-104,Este,729,11.8,324,2025-06-11,2025-06-15,2025-06-16,Entregado,5.0,4,Atrasado,393.20000000000005
PED-11085,CLI-1048,PROD-129,TR-101,Norte,65,26.02,51,2026-01-01,2026-01-04,,Cancelado,,3,En Tránsito / Pendiente,-12.019999999999996
PED-11086,CLI-1135,PROD-121,TR-101,Sur,192,32.45,108,2025-09-13,2025-09-16,2025-09-15,Entregado,2.0,3,A Tiempo,51.55000000000001
PED-11087,CLI-1044,PROD-102,TR-103,Norte,843,21.63,1126,2026-05-09,2026-05-14,2026-05-14,Entregado,5.0,5,A Tiempo,-304.63
PED-11088,CLI-1043,PROD-111,TR-101,Centro,2586,16.19,550,2024-12-12,2024-12-15,2024-12-14,Entregado,2.0,3,A Tiempo,2019.81
PED-11089,CLI-1123,PROD-109,TR-103,Este,863,33.12,1116,2024-08-06,2024-08-11,,Cancelado,,5,En Tránsito / Pendiente,-286.12
PED-11090,CLI-1131,PROD-126,TR-101,Sur,852,8.66,1124,2025-04-19,2025-04-22,2025-04-22,Entregado,3.0,3,A Tiempo,-280.65999999999997
PED-11091,CLI-1117,PROD-110,TR-103,Norte,615,19.15,124,2024-12-28,2025-01-02,2025-01-06,Entregado,9.0,5,Atrasado,471.85
PED-11092,CLI-1110,PROD-115,TR-102,Sur,486,32.7,108,2024-03-27,2024-03-31,2024-03-30,Entregado,3.0,4,A Tiempo,345.3
PED-11093,CLI-1001,PROD-104,TR-103,Oeste,194,19.85,52,2024-08-19,2024-08-24,2024-08-24,Entregado,5.0,5,A Tiempo,122.15
PED-11094,CLI-1046,PROD-117,TR-103,Norte,918,12.21,272,2024-04-21,2024-04-26,2024-04-27,Entregado,6.0,5,Atrasado,633.79
PED-11095,CLI-1001,PROD-111,TR-102,Oeste,862,19.66,1100,2024-04-23,2024-04-27,2024-04-26,Entregado,3.0,4,A Tiempo,-257.65999999999997
PED-11096,CLI-1084,PROD-128,TR-101,Oeste,180,11.65,58,2024-06-13,2024-06-16,2024-06-16,Entregado,3.0,3,A Tiempo,110.35
PED-11097,CLI-1125,PROD-117,TR-104,Centro,918,21.8,544,2026-03-30,2026-04-03,2026-04-02,Entregado,3.0,4,A Tiempo,352.20000000000005
PED-11098,CLI-1099,PROD-104,TR-101,Oeste,97,21.75,52,2024-04-20,2024-04-23,2024-04-22,Entregado,2.0,3,A Tiempo,23.25
PED-11099,CLI-1060,PROD-101,TR-103,Centro,67,21.23,38,2025-03-15,2025-03-20,2025-03-21,Entregado,6.0,5,Atrasado,7.769999999999996
PED-11100,CLI-1021,PROD-124,TR-104,Sur,1005,15.11,181,2024-09-10,2024-09-14,2024-09-15,Entregado,5.0,4,Atrasado,808.89
PED-11101,CLI-1067,PROD-122,TR-102,Este,420,29.24,321,2025-11-13,2025-11-17,2025-11-16,Entregado,3.0,4,A Tiempo,69.75999999999999
PED-11102,CLI-1026,PROD-122,TR-102,Sur,630,12.44,321,2024-07-12,2024-07-16,2024-07-17,Entregado,5.0,4,Atrasado,296.55999999999995
PED-11103,CLI-1102,PROD-101,TR-103,Norte,67,13.79,57,2024-07-15,2024-07-20,2024-07-20,Entregado,5.0,5,A Tiempo,-3.789999999999999
PED-11104,CLI-1013,PROD-112,TR-104,Centro,214,17.41,106,2025-06-21,2025-06-25,2025-06-26,Entregado,5.0,4,Atrasado,90.59
PED-11105,CLI-1130,PROD-113,TR-101,Centro,422,27.36,204,2024-11-07,2024-11-10,2024-11-14,Entregado,7.0,3,Atrasado,190.64
PED-11106,CLI-1012,PROD-105,TR-101,Este,440,21.01,552,2024-01-01,2024-01-04,,Cancelado,,3,En Tránsito / Pendiente,-133.01
PED-11107,CLI-1025,PROD-113,TR-102,Oeste,422,11.46,204,2024-09-15,2024-09-19,2024-09-19,Entregado,4.0,4,A Tiempo,206.54000000000002
PED-11108,CLI-1003,PROD-121,TR-102,Norte,192,22.51,108,2024-12-05,2024-12-09,2024-12-09,Entregado,4.0,4,A Tiempo,61.49000000000001
PED-11109,CLI-1095,PROD-107,TR-103,Sur,470,25.18,276,2024-08-03,2024-08-08,2024-08-07,Entregado,4.0,5,A Tiempo,168.82
PED-11110,CLI-1030,PROD-101,TR-102,Sur,67,24.9,57,2024-07-16,2024-07-20,2024-07-19,Entregado,3.0,4,A Tiempo,-14.899999999999999
PED-11111,CLI-1077,PROD-123,TR-104,Norte,459,11.89,278,2026-02-18,2026-02-22,2026-02-23,Entregado,5.0,4,Atrasado,169.11
PED-11112,CLI-1064,PROD-128,TR-103,Oeste,60,10.29,58,2025-01-09,2025-01-14,2025-01-15,Entregado,6.0,5,Atrasado,-8.29
PED-11113,CLI-1128,PROD-125,TR-101,Este,858,9.7,1102,2024-06-19,2024-06-22,2024-06-23,Entregado,4.0,3,Atrasado,-253.70000000000005
PED-11114,CLI-1048,PROD-123,TR-104,Norte,459,20.1,278,2025-05-21,2025-05-25,2025-05-26,Entregado,5.0,4,Atrasado,160.89999999999998
PED-11115,CLI-1143,PROD-124,TR-104,Centro,335,12.74,181,2025-02-14,2025-02-18,2025-02-17,Entregado,3.0,4,A Tiempo,141.26
PED-11116,CLI-1055,PROD-118,TR-101,Este,176,27.26,135,2026-06-19,2026-06-22,2026-06-23,Entregado,4.0,3,Atrasado,13.740000000000009
PED-11117,CLI-1077,PROD-127,TR-102,Norte,54,14.43,31,2024-10-30,2024-11-03,2024-11-04,Entregado,5.0,4,Atrasado,8.57
PED-11118,CLI-1074,PROD-101,TR-102,Sur,134,25.52,19,2026-06-23,2026-06-27,2026-06-26,Entregado,3.0,4,A Tiempo,89.48
PED-11119,CLI-1063,PROD-126,TR-102,Centro,2556,34.26,1686,2025-07-01,2025-07-05,2025-07-09,Entregado,8.0,4,Atrasado,835.7399999999998
PED-11120,CLI-1140,PROD-108,TR-102,Oeste,168,25.09,25,2025-02-22,2025-02-26,2025-02-26,Entregado,4.0,4,A Tiempo,117.91
PED-11121,CLI-1002,PROD-126,TR-103,Sur,852,34.25,1124,2024-08-12,2024-08-17,2024-08-17,Entregado,5.0,5,A Tiempo,-306.25
PED-11122,CLI-1137,PROD-121,TR-101,Oeste,192,31.56,72,2026-01-09,2026-01-12,2026-01-12,Entregado,3.0,3,A Tiempo,88.44
PED-11123,CLI-1141,PROD-106,TR-104,Norte,2601,29.9,1677,2024-08-13,2024-08-17,2024-08-16,Entregado,3.0,4,A Tiempo,894.0999999999999
PED-11124,CLI-1101,PROD-104,TR-104,Norte,194,32.41,26,2024-08-25,2024-08-29,2024-08-29,Entregado,4.0,4,A Tiempo,135.59
PED-11125,CLI-1023,PROD-115,TR-102,Centro,243,21.5,324,2025-04-15,2025-04-19,2025-04-18,Entregado,3.0,4,A Tiempo,-102.5
PED-11126,CLI-1046,PROD-120,TR-103,Norte,1678,24.61,1623,2024-01-22,2024-01-27,2024-01-26,Entregado,4.0,5,A Tiempo,30.3900000000001
PED-11127,CLI-1017,PROD-104,TR-101,Este,194,27.69,26,2025-03-12,2025-03-15,2025-03-16,Entregado,4.0,3,Atrasado,140.31
PED-11128,CLI-1003,PROD-119,TR-101,Norte,93,33.27,129,2025-01-21,2025-01-24,2025-01-27,Entregado,6.0,3,Atrasado,-69.27000000000001
PED-11129,CLI-1021,PROD-108,TR-102,Sur,84,28.01,75,2025-10-04,2025-10-08,2025-10-07,Entregado,3.0,4,A Tiempo,-19.010000000000005
PED-11130,CLI-1086,PROD-127,TR-101,Oeste,108,16.65,31,2024-07-26,2024-07-29,2024-07-30,Entregado,4.0,3,Atrasado,60.349999999999994
PED-11131,CLI-1062,PROD-101,TR-103,Centro,67,22.93,19,2025-10-04,2025-10-09,2025-10-08,Entregado,4.0,5,A Tiempo,25.07
PED-11132,CLI-1026,PROD-116,TR-104,Sur,464,19.82,287,2024-05-25,2024-05-29,2024-06-01,Entregado,7.0,4,Atrasado,157.18
PED-11133,CLI-1073,PROD-107,TR-104,Este,940,34.76,276,2025-12-04,2025-12-08,2025-12-07,Entregado,3.0,4,A Tiempo,629.24
PED-11134,CLI-1057,PROD-103,TR-103,Norte,469,32.97,544,2024-12-31,2025-01-05,,Cancelado,,5,En Tránsito / Pendiente,-107.97000000000003
PED-11135,CLI-1011,PROD-119,TR-102,Oeste,279,26.5,43,2024-07-01,2024-07-05,2024-07-05,Entregado,4.0,4,A Tiempo,209.5
PED-11136,CLI-1038,PROD-128,TR-103,Este,60,32.78,58,2025-10-01,2025-10-06,2025-10-06,Entregado,5.0,5,A Tiempo,-30.78
PED-11137,CLI-1094,PROD-129,TR-103,Oeste,65,29.11,17,2026-04-10,2026-04-15,2026-04-14,Entregado,4.0,5,A Tiempo,18.89
PED-11138,CLI-1037,PROD-110,TR-102,Sur,205,23.81,124,2025-02-03,2025-02-07,2025-02-07,Entregado,4.0,4,A Tiempo,57.19
PED-11139,CLI-1071,PROD-104,TR-101,Este,194,16.96,52,2024-11-26,2024-11-29,2024-11-28,Entregado,2.0,3,A Tiempo,125.03999999999999
PED-11140,CLI-1108,PROD-115,TR-104,Este,243,32.92,324,2025-09-08,2025-09-12,2025-09-12,Entregado,4.0,4,A Tiempo,-113.92000000000002
PED-11141,CLI-1098,PROD-113,TR-104,Sur,633,18.69,102,2025-07-05,2025-07-09,2025-07-10,Entregado,5.0,4,Atrasado,512.31
PED-11142,CLI-1107,PROD-116,TR-102,Sur,464,34.84,287,2025-12-20,2025-12-24,2025-12-28,Entregado,8.0,4,Atrasado,142.15999999999997
PED-11143,CLI-1142,PROD-115,TR-102,Norte,486,16.31,108,2024-04-22,2024-04-26,2024-04-30,Entregado,8.0,4,Atrasado,361.69
PED-11144,CLI-1141,PROD-129,TR-104,Norte,65,12.15,51,2024-09-05,2024-09-09,2024-09-08,Entregado,3.0,4,A Tiempo,1.8500000000000014
PED-11145,CLI-1036,PROD-112,TR-101,Este,214,11.31,318,2025-12-13,2025-12-16,2025-12-16,Entregado,3.0,3,A Tiempo,-115.31
PED-11146,CLI-1148,PROD-102,TR-104,Este,843,18.18,563,2026-05-07,2026-05-11,2026-05-10,Entregado,3.0,4,A Tiempo,261.82000000000005
PED-11147,CLI-1020,PROD-107,TR-101,Norte,470,20.95,276,2024-01-13,2024-01-16,2024-01-18,Entregado,5.0,3,Atrasado,173.05
PED-11148,CLI-1135,PROD-122,TR-103,Sur,420,26.92,321,2025-04-26,2025-05-01,2025-05-01,Entregado,5.0,5,A Tiempo,72.07999999999998
PED-11149,CLI-1073,PROD-103,TR-102,Este,1407,21.84,272,2024-03-02,2024-03-06,2024-03-05,Entregado,3.0,4,A Tiempo,1113.16
PED-11150,CLI-1002,PROD-112,TR-104,Sur,642,30.48,318,2025-11-27,2025-12-01,2025-12-01,Entregado,4.0,4,A Tiempo,293.52
PED-11151,CLI-1146,PROD-116,TR-103,Norte,928,22.32,287,2025-12-27,2026-01-01,2025-12-31,Entregado,4.0,5,A Tiempo,618.68
PED-11152,CLI-1032,PROD-123,TR-102,Centro,918,30.3,278,2025-02-14,2025-02-18,2025-02-17,Entregado,3.0,4,A Tiempo,609.7
PED-11153,CLI-1143,PROD-119,TR-101,Centro,186,25.51,129,2026-04-16,2026-04-19,2026-04-19,Entregado,3.0,3,A Tiempo,31.49000000000001
PED-11154,CLI-1097,PROD-105,TR-101,Este,440,11.37,552,2026-04-02,2026-04-05,2026-04-05,Entregado,3.0,3,A Tiempo,-123.37
PED-11155,CLI-1019,PROD-111,TR-103,Oeste,2586,10.23,550,2024-01-29,2024-02-03,2024-02-02,Entregado,4.0,5,A Tiempo,2025.77
PED-11156,CLI-1002,PROD-124,TR-103,Sur,335,15.63,181,2024-07-11,2024-07-16,,Cancelado,,5,En Tránsito / Pendiente,138.37
PED-11157,CLI-1144,PROD-101,TR-104,Norte,134,34.48,19,2024-02-16,2024-02-20,2024-02-22,Entregado,6.0,4,Atrasado,80.52000000000001
PED-11158,CLI-1101,PROD-116,TR-102,Norte,928,27.12,287,2024-11-18,2024-11-22,2024-11-23,Entregado,5.0,4,Atrasado,613.88
PED-11159,CLI-1104,PROD-128,TR-101,Sur,60,29.6,87,2025-05-29,2025-06-01,2025-05-31,Entregado,2.0,3,A Tiempo,-56.6
PED-11160,CLI-1122,PROD-118,TR-101,Centro,176,31.96,45,2024-10-24,2024-10-27,2024-10-28,Entregado,4.0,3,Atrasado,99.03999999999999
PED-11161,CLI-1059,PROD-128,TR-102,Sur,180,34.83,29,2026-04-06,2026-04-10,2026-04-09,Entregado,3.0,4,A Tiempo,116.17000000000002
PED-11162,CLI-1128,PROD-116,TR-103,Este,928,25.02,574,2025-04-03,2025-04-08,2025-04-08,Entregado,5.0,5,A Tiempo,328.98
PED-11163,CLI-1110,PROD-101,TR-104,Sur,201,33.89,19,2024-09-01,2024-09-05,2024-09-06,Entregado,5.0,4,Atrasado,148.11
PED-11164,CLI-1127,PROD-103,TR-101,Este,1407,21.72,272,2024-05-26,2024-05-29,2024-05-29,Entregado,3.0,3,A Tiempo,1113.28
PED-11165,CLI-1116,PROD-110,TR-102,Centro,615,17.86,248,2024-10-29,2024-11-02,2024-11-02,Entregado,4.0,4,A Tiempo,349.14
PED-11166,CLI-1018,PROD-105,TR-104,Este,880,32.99,828,2024-09-21,2024-09-25,2024-09-25,Entregado,4.0,4,A Tiempo,19.00999999999999
PED-11167,CLI-1031,PROD-118,TR-104,Norte,176,31.21,90,2024-02-10,2024-02-14,2024-02-14,Entregado,4.0,4,A Tiempo,54.78999999999999
PED-11168,CLI-1033,PROD-114,TR-103,Oeste,602,26.58,181,2025-06-08,2025-06-13,2025-06-13,Entregado,5.0,5,A Tiempo,394.41999999999996
PED-11169,CLI-1129,PROD-114,TR-103,Centro,301,34.4,543,2026-06-17,2026-06-22,2026-06-23,Entregado,6.0,5,Atrasado,-276.4
PED-11170,CLI-1062,PROD-122,TR-101,Centro,420,23.61,107,2024-06-07,2024-06-10,2024-06-10,Entregado,3.0,3,A Tiempo,289.39
PED-11171,CLI-1018,PROD-107,TR-104,Este,940,20.91,552,2026-06-14,2026-06-18,2026-06-17,Entregado,3.0,4,A Tiempo,367.09000000000003
PED-11172,CLI-1136,PROD-128,TR-104,Sur,120,13.79,58,2024-04-21,2024-04-25,2024-04-27,Entregado,6.0,4,Atrasado,48.21000000000001
PED-11173,CLI-1081,PROD-110,TR-104,Oeste,205,20.55,248,2024-08-05,2024-08-09,2024-08-09,Entregado,4.0,4,A Tiempo,-63.55000000000001
PED-11174,CLI-1139,PROD-104,TR-104,Oeste,291,34.68,26,2024-05-29,2024-06-02,2024-06-02,Entregado,4.0,4,A Tiempo,230.32
PED-11175,CLI-1097,PROD-101,TR-103,Este,67,14.1,19,2026-03-19,2026-03-24,2026-03-24,Entregado,5.0,5,A Tiempo,33.9
PED-11176,CLI-1005,PROD-124,TR-104,Oeste,335,10.34,181,2024-10-03,2024-10-07,2024-10-06,Entregado,3.0,4,A Tiempo,143.66000000000003
PED-11177,CLI-1103,PROD-102,TR-103,Oeste,2529,26.25,563,2026-06-13,2026-06-18,2026-06-18,Entregado,5.0,5,A Tiempo,1939.75
PED-11178,CLI-1066,PROD-105,TR-101,Centro,880,12.86,552,2024-04-04,2024-04-07,2024-04-07,Entregado,3.0,3,A Tiempo,315.14
PED-11179,CLI-1089,PROD-113,TR-104,Este,633,17.9,204,2025-05-01,2025-05-05,2025-05-04,Entregado,3.0,4,A Tiempo,411.1
PED-11180,CLI-1146,PROD-112,TR-101,Norte,214,26.2,318,2025-07-28,2025-07-31,2025-07-31,Entregado,3.0,3,A Tiempo,-130.2
PED-11181,CLI-1037,PROD-110,TR-103,Sur,205,31.4,248,2024-01-15,2024-01-20,2024-01-20,Entregado,5.0,5,A Tiempo,-74.4
PED-11182,CLI-1029,PROD-125,TR-104,Oeste,1716,25.31,551,2024-09-26,2024-09-30,2024-09-29,Entregado,3.0,4,A Tiempo,1139.69
PED-11183,CLI-1148,PROD-103,TR-101,Este,938,22.97,816,2024-08-11,2024-08-14,2024-08-13,Entregado,2.0,3,A Tiempo,99.02999999999997
PED-11184,CLI-1042,PROD-119,TR-104,Este,279,33.81,129,2024-08-09,2024-08-13,2024-08-12,Entregado,3.0,4,A Tiempo,116.19
PED-11185,CLI-1094,PROD-126,TR-103,Oeste,2556,27.03,562,2024-01-17,2024-01-22,2024-01-22,Entregado,5.0,5,A Tiempo,1966.9699999999998
PED-11186,CLI-1116,PROD-113,TR-104,Centro,422,34.31,306,2024-12-26,2024-12-30,2024-12-31,Entregado,5.0,4,Atrasado,81.69
PED-11187,CLI-1045,PROD-114,TR-104,Centro,301,20.05,543,2025-01-17,2025-01-21,2025-01-22,Entregado,5.0,4,Atrasado,-262.05
PED-11188,CLI-1111,PROD-120,TR-103,Este,839,10.88,541,2025-12-19,2025-12-24,2025-12-23,Entregado,4.0,5,A Tiempo,287.12
PED-11189,CLI-1004,PROD-119,TR-104,Sur,279,25.29,43,2024-04-16,2024-04-20,2024-04-21,Entregado,5.0,4,Atrasado,210.71
PED-11190,CLI-1008,PROD-121,TR-103,Centro,128,18.6,108,2026-05-22,2026-05-27,2026-05-26,Entregado,4.0,5,A Tiempo,1.4000000000000057
PED-11191,CLI-1050,PROD-127,TR-104,Este,108,27.15,93,2024-05-07,2024-05-11,2024-05-11,Entregado,4.0,4,A Tiempo,-12.150000000000006
PED-11192,CLI-1101,PROD-100,TR-103,Norte,114,15.51,36,2026-03-11,2026-03-16,2026-03-16,Entregado,5.0,5,A Tiempo,62.489999999999995
PED-11193,CLI-1106,PROD-121,TR-102,Sur,64,9.2,36,2024-01-05,2024-01-09,2024-01-09,Entregado,4.0,4,A Tiempo,18.799999999999997
PED-11194,CLI-1095,PROD-126,TR-103,Sur,1704,23.23,562,2024-12-09,2024-12-14,2024-12-15,Entregado,6.0,5,Atrasado,1118.77
